video,source,prompt_id,model_name,subject_id,representative_frame
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0471_consisid_official_vbench_v1_0.mp4,consisid,ovb0471,consisid,s236,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0473_consisid_official_vbench_v1_0.mp4,consisid,ovb0473,consisid,s237,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0475_consisid_official_vbench_v1_0.mp4,consisid,ovb0475,consisid,s238,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0477_consisid_official_vbench_v1_0.mp4,consisid,ovb0477,consisid,s239,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0479_consisid_official_vbench_v1_0.mp4,consisid,ovb0479,consisid,s240,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0481_consisid_official_vbench_v1_0.mp4,consisid,ovb0481,consisid,s241,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0483_consisid_official_vbench_v1_0.mp4,consisid,ovb0483,consisid,s242,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0485_consisid_official_vbench_v1_0.mp4,consisid,ovb0485,consisid,s243,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0487_consisid_official_vbench_v1_0.mp4,consisid,ovb0487,consisid,s244,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0489_consisid_official_vbench_v1_0.mp4,consisid,ovb0489,consisid,s245,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0491_consisid_official_vbench_v1_0.mp4,consisid,ovb0491,consisid,s246,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0493_consisid_official_vbench_v1_0.mp4,consisid,ovb0493,consisid,s247,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0495_consisid_official_vbench_v1_0.mp4,consisid,ovb0495,consisid,s248,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0497_consisid_official_vbench_v1_0.mp4,consisid,ovb0497,consisid,s249,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0499_consisid_official_vbench_v1_0.mp4,consisid,ovb0499,consisid,s250,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0501_consisid_official_vbench_v1_0.mp4,consisid,ovb0501,consisid,s251,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0503_consisid_official_vbench_v1_0.mp4,consisid,ovb0503,consisid,s252,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0505_consisid_official_vbench_v1_0.mp4,consisid,ovb0505,consisid,s253,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0507_consisid_official_vbench_v1_0.mp4,consisid,ovb0507,consisid,s254,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0509_consisid_official_vbench_v1_0.mp4,consisid,ovb0509,consisid,s255,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0511_consisid_official_vbench_v1_0.mp4,consisid,ovb0511,consisid,s256,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0513_consisid_official_vbench_v1_0.mp4,consisid,ovb0513,consisid,s257,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0515_consisid_official_vbench_v1_0.mp4,consisid,ovb0515,consisid,s258,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0517_consisid_official_vbench_v1_0.mp4,consisid,ovb0517,consisid,s259,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0519_consisid_official_vbench_v1_0.mp4,consisid,ovb0519,consisid,s260,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0521_consisid_official_vbench_v1_0.mp4,consisid,ovb0521,consisid,s261,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0523_consisid_official_vbench_v1_0.mp4,consisid,ovb0523,consisid,s262,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0525_consisid_official_vbench_v1_0.mp4,consisid,ovb0525,consisid,s263,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0527_consisid_official_vbench_v1_0.mp4,consisid,ovb0527,consisid,s264,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0529_consisid_official_vbench_v1_0.mp4,consisid,ovb0529,consisid,s265,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0531_consisid_official_vbench_v1_0.mp4,consisid,ovb0531,consisid,s266,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0533_consisid_official_vbench_v1_0.mp4,consisid,ovb0533,consisid,s267,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0535_consisid_official_vbench_v1_0.mp4,consisid,ovb0535,consisid,s268,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0537_consisid_official_vbench_v1_0.mp4,consisid,ovb0537,consisid,s269,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0539_consisid_official_vbench_v1_0.mp4,consisid,ovb0539,consisid,s270,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0541_consisid_official_vbench_v1_0.mp4,consisid,ovb0541,consisid,s271,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0543_consisid_official_vbench_v1_0.mp4,consisid,ovb0543,consisid,s272,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0545_consisid_official_vbench_v1_0.mp4,consisid,ovb0545,consisid,s273,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0547_consisid_official_vbench_v1_0.mp4,consisid,ovb0547,consisid,s274,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0549_consisid_official_vbench_v1_0.mp4,consisid,ovb0549,consisid,s275,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0551_consisid_official_vbench_v1_0.mp4,consisid,ovb0551,consisid,s276,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0553_consisid_official_vbench_v1_0.mp4,consisid,ovb0553,consisid,s277,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0555_consisid_official_vbench_v1_0.mp4,consisid,ovb0555,consisid,s278,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0557_consisid_official_vbench_v1_0.mp4,consisid,ovb0557,consisid,s279,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0559_consisid_official_vbench_v1_0.mp4,consisid,ovb0559,consisid,s280,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0561_consisid_official_vbench_v1_0.mp4,consisid,ovb0561,consisid,s281,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0563_consisid_official_vbench_v1_0.mp4,consisid,ovb0563,consisid,s282,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0565_consisid_official_vbench_v1_0.mp4,consisid,ovb0565,consisid,s283,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0567_consisid_official_vbench_v1_0.mp4,consisid,ovb0567,consisid,s284,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0569_consisid_official_vbench_v1_0.mp4,consisid,ovb0569,consisid,s285,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0571_consisid_official_vbench_v1_0.mp4,consisid,ovb0571,consisid,s286,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0573_consisid_official_vbench_v1_0.mp4,consisid,ovb0573,consisid,s287,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0575_consisid_official_vbench_v1_0.mp4,consisid,ovb0575,consisid,s288,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0577_consisid_official_vbench_v1_0.mp4,consisid,ovb0577,consisid,s289,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0579_consisid_official_vbench_v1_0.mp4,consisid,ovb0579,consisid,s290,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0581_consisid_official_vbench_v1_0.mp4,consisid,ovb0581,consisid,s291,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0583_consisid_official_vbench_v1_0.mp4,consisid,ovb0583,consisid,s292,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0585_consisid_official_vbench_v1_0.mp4,consisid,ovb0585,consisid,s293,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0587_consisid_official_vbench_v1_0.mp4,consisid,ovb0587,consisid,s294,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0589_consisid_official_vbench_v1_0.mp4,consisid,ovb0589,consisid,s295,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0591_consisid_official_vbench_v1_0.mp4,consisid,ovb0591,consisid,s296,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0593_consisid_official_vbench_v1_0.mp4,consisid,ovb0593,consisid,s297,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0595_consisid_official_vbench_v1_0.mp4,consisid,ovb0595,consisid,s298,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0597_consisid_official_vbench_v1_0.mp4,consisid,ovb0597,consisid,s299,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0599_consisid_official_vbench_v1_0.mp4,consisid,ovb0599,consisid,s300,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0601_consisid_official_vbench_v1_0.mp4,consisid,ovb0601,consisid,s301,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0603_consisid_official_vbench_v1_0.mp4,consisid,ovb0603,consisid,s302,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0605_consisid_official_vbench_v1_0.mp4,consisid,ovb0605,consisid,s303,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0607_consisid_official_vbench_v1_0.mp4,consisid,ovb0607,consisid,s304,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0609_consisid_official_vbench_v1_0.mp4,consisid,ovb0609,consisid,s305,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0611_consisid_official_vbench_v1_0.mp4,consisid,ovb0611,consisid,s306,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0613_consisid_official_vbench_v1_0.mp4,consisid,ovb0613,consisid,s307,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0615_consisid_official_vbench_v1_0.mp4,consisid,ovb0615,consisid,s308,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0617_consisid_official_vbench_v1_0.mp4,consisid,ovb0617,consisid,s309,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0619_consisid_official_vbench_v1_0.mp4,consisid,ovb0619,consisid,s310,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0621_consisid_official_vbench_v1_0.mp4,consisid,ovb0621,consisid,s311,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0623_consisid_official_vbench_v1_0.mp4,consisid,ovb0623,consisid,s312,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0625_consisid_official_vbench_v1_0.mp4,consisid,ovb0625,consisid,s313,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0627_consisid_official_vbench_v1_0.mp4,consisid,ovb0627,consisid,s314,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0629_consisid_official_vbench_v1_0.mp4,consisid,ovb0629,consisid,s315,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0631_consisid_official_vbench_v1_0.mp4,consisid,ovb0631,consisid,s316,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0633_consisid_official_vbench_v1_0.mp4,consisid,ovb0633,consisid,s317,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0635_consisid_official_vbench_v1_0.mp4,consisid,ovb0635,consisid,s318,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0637_consisid_official_vbench_v1_0.mp4,consisid,ovb0637,consisid,s319,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0639_consisid_official_vbench_v1_0.mp4,consisid,ovb0639,consisid,s320,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0641_consisid_official_vbench_v1_0.mp4,consisid,ovb0641,consisid,s321,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0643_consisid_official_vbench_v1_0.mp4,consisid,ovb0643,consisid,s322,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0645_consisid_official_vbench_v1_0.mp4,consisid,ovb0645,consisid,s323,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0647_consisid_official_vbench_v1_0.mp4,consisid,ovb0647,consisid,s324,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0649_consisid_official_vbench_v1_0.mp4,consisid,ovb0649,consisid,s325,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0651_consisid_official_vbench_v1_0.mp4,consisid,ovb0651,consisid,s326,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0653_consisid_official_vbench_v1_0.mp4,consisid,ovb0653,consisid,s327,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0655_consisid_official_vbench_v1_0.mp4,consisid,ovb0655,consisid,s328,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0657_consisid_official_vbench_v1_0.mp4,consisid,ovb0657,consisid,s329,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0659_consisid_official_vbench_v1_0.mp4,consisid,ovb0659,consisid,s330,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0661_consisid_official_vbench_v1_0.mp4,consisid,ovb0661,consisid,s331,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0663_consisid_official_vbench_v1_0.mp4,consisid,ovb0663,consisid,s332,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0665_consisid_official_vbench_v1_0.mp4,consisid,ovb0665,consisid,s333,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0667_consisid_official_vbench_v1_0.mp4,consisid,ovb0667,consisid,s334,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0669_consisid_official_vbench_v1_0.mp4,consisid,ovb0669,consisid,s335,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0671_consisid_official_vbench_v1_0.mp4,consisid,ovb0671,consisid,s336,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0673_consisid_official_vbench_v1_0.mp4,consisid,ovb0673,consisid,s337,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0675_consisid_official_vbench_v1_0.mp4,consisid,ovb0675,consisid,s338,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0677_consisid_official_vbench_v1_0.mp4,consisid,ovb0677,consisid,s339,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0679_consisid_official_vbench_v1_0.mp4,consisid,ovb0679,consisid,s340,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0681_consisid_official_vbench_v1_0.mp4,consisid,ovb0681,consisid,s341,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0683_consisid_official_vbench_v1_0.mp4,consisid,ovb0683,consisid,s342,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0685_consisid_official_vbench_v1_0.mp4,consisid,ovb0685,consisid,s343,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0687_consisid_official_vbench_v1_0.mp4,consisid,ovb0687,consisid,s344,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0689_consisid_official_vbench_v1_0.mp4,consisid,ovb0689,consisid,s345,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0691_consisid_official_vbench_v1_0.mp4,consisid,ovb0691,consisid,s346,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0693_consisid_official_vbench_v1_0.mp4,consisid,ovb0693,consisid,s347,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0695_consisid_official_vbench_v1_0.mp4,consisid,ovb0695,consisid,s348,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0697_consisid_official_vbench_v1_0.mp4,consisid,ovb0697,consisid,s349,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0699_consisid_official_vbench_v1_0.mp4,consisid,ovb0699,consisid,s350,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0701_consisid_official_vbench_v1_0.mp4,consisid,ovb0701,consisid,s351,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0703_consisid_official_vbench_v1_0.mp4,consisid,ovb0703,consisid,s352,
data/generated_official_vbench/consisid_official_vbench_v1_single_20260705_155651_shard01/consisid_official_vbench_v1/ovb0705_consisid_official_vbench_v1_0.mp4,consisid,ovb0705,consisid,s353,
